,ABBV_pred,AMGN_pred,AZN_pred,BIIB_pred,BMY_pred,CRXT_pred,GILD_pred,GRFS_pred,GSK_pred,HCM_pred,HZNP_pred,JNJ_pred,LLY_pred,MRK_pred,NVO_pred,NVS_pred,OGN_pred,PFE_pred,SNY_pred,TSVT_pred
2018-01-08,0.036855839938203516,0.026985881249049548,-0.017844913438892718,0.027526082550393127,-0.03267127069309339,-0.02016012525173808,0.075690411865871,0.028457412624851575,0.013808123344138501,-0.021400371913667726,-0.06038317347227373,0.03442737490595249,-0.00980044147152892,0.0911942982986953,0.011272768891681384,0.005897791690580689,-0.0014833366342518737,0.004106692138776236,0.006926652974215131,0.2821257827928777
2018-01-09,0.04742709402331613,0.024934518653522808,-0.011056001863598564,0.024985548852597184,0.0,-0.02016012525173808,0.04555316756219341,-0.000406619672972397,0.031960507938205485,-0.017060130140812646,-0.025684674672851848,0.019511322500672,0.0017415296427927274,0.08808178437459935,0.02786199370690623,0.0058875789612251594,-0.0014833366342518737,0.020927264652160993,0.0058467511763473645,0.2821257827928777
2018-01-10,0.04764479252484399,0.02553785888646054,-0.005686715751230587,0.022668188828418145,-0.0029068294543970197,-0.02016012525173808,0.030775586623683182,-0.01678648228595403,0.04748121317572762,0.024177300850313888,0.003292738630159331,0.02028340420432695,-0.0032571928462008515,0.06470215680873581,0.030909752081479613,0.0063854885286334095,-0.0014833366342518737,0.014157748465440267,0.01790825199945756,0.2821257827928777
2018-01-11,0.05268275356928864,0.03944036540450924,0.0011291904110026785,0.027656160054077006,-0.003046167220462692,-0.02016012525173808,0.023995108877442384,-0.023395227170174504,0.03625161755427664,0.02845982567461025,-0.0033189669062863025,0.01759422651290876,-0.010472498675381914,0.06193096524934738,0.05021015279030294,0.014715651671080465,-0.0014833366342518737,0.010340114873265804,0.013317092432674205,0.2821257827928777
2018-01-12,0.05948691109773474,0.03864061911768957,0.00810164946496661,0.03420512800404385,0.007454893514093008,-0.02016012525173808,0.029797143227662914,0.005638313358275582,0.027874398150813384,0.009955395489602115,0.013089179447099752,0.01619626713252753,-0.01786383806449532,0.043205808584350525,0.05152039857978696,0.0040310069318785224,-0.0014833366342518737,0.010616979392257253,-0.035920975396039,0.2821257827928777
2018-01-16,0.02780735062982398,0.03417278134620183,0.030399133191691963,0.023046509600378684,0.05692645218750414,-0.02016012525173808,0.008685279257007572,-0.002407901065092144,0.02010235423108142,-0.07403154396984757,0.08832153245363639,-0.03485046105949685,-0.010252897440920172,-0.005978739350087636,0.046454272928201146,0.005519114407411152,-0.0014833366342518737,0.005992944548721013,-0.026397551109540895,0.2821257827928777
2018-01-17,0.010959093988384794,0.013839236476326455,0.021991164434957522,0.004715298362543585,0.030413852593339286,-0.02016012525173808,-0.005397175772793084,0.004868139457957721,0.01302074973387679,-0.04423323023907377,0.036677354045612454,-0.033976583123392246,-0.02240444288962884,-0.013797725710440023,0.023130491180801016,0.05115513897117019,-0.0014833366342518737,-0.006746479458406007,-0.0011218360456468623,0.2821257827928777
2018-01-18,0.04234284220871132,0.013186195204749396,0.030330952403500255,0.02664223548385003,0.02696600024822704,-0.02016012525173808,0.00024638254204756294,0.024471088192182577,0.004965251477274446,-0.07435951069042268,0.026599028305756,-0.017300801354444673,-0.009483095696189103,0.0027770396944140074,0.016671412391221718,0.08046084252209695,-0.0014833366342518737,0.006467228056404206,0.010726266369580184,0.2821257827928777
2018-01-19,0.16336431901983683,0.03493839039040836,0.03302661527672557,0.07182949285072038,0.03114138356063112,-0.02016012525173808,0.053846433162218155,0.035492296370469134,0.021751279719880223,-0.09402191041898922,0.03655762272335261,-0.01387149177189606,0.018427795045692363,0.012325790754548649,0.006038130947226161,0.07711861260600816,-0.0014833366342518737,0.054523032750087186,0.025676421116075154,0.2821257827928777
2018-01-22,0.13850753714434916,0.029054521362812835,0.007760620279523511,0.030705397418803848,0.01801014402466894,-0.02016012525173808,0.086888337473364,-0.011308597641347617,-0.00233661497518467,-0.08228891878852318,-0.0026041656322202122,-0.030569182130312456,0.024966650880031693,0.0061846125905149485,-0.007274116324264224,0.06647641175899288,-0.0014833366342518737,0.0550500261317155,0.047907783469771203,0.2821257827928777
2018-01-23,0.09498239715182866,-0.0037571975791559353,-0.008911220951941967,0.016701839231620497,0.008320973868566561,-0.02016012525173808,0.07540412905580052,-0.007662660733938509,-0.015104205342335586,-0.0024125505992840246,-0.05734262142704294,0.0042215259132794,0.019589001426551178,-0.01716438710807955,-0.02198665662702215,0.049985202374014825,-0.0014833366342518737,0.0262679045012999,0.024168232784376187,0.2821257827928777
2018-01-24,0.06165556042771492,-0.024318884642227978,-0.022561425098088783,0.0037735280139337135,-0.018360672883487084,-0.02016012525173808,0.030286988099009093,0.005649856914131224,-0.029939210089966473,-0.013312230183030849,-0.0664696441647239,-0.027690231406690025,-0.03439234831354643,-0.032054506999999344,-0.039393791606593176,-0.015207122790310557,-0.0014833366342518737,0.002973901007107038,-0.01401454412328862,0.2821257827928777
2018-01-25,0.07161178749745645,-0.02406665033188471,-0.028336967526353174,-0.022123377342134987,-0.011399768707324398,-0.02016012525173808,0.02793472251472373,-0.010123661416138408,-0.02027711549036848,0.0043244300393951995,-0.06070465627544719,-0.030802166569807277,-0.031062321195346243,-0.023771374628230202,-0.10234845317108432,-0.0336620699664536,-0.0014833366342518737,-0.0015805455713087113,-0.026806294746363424,0.2821257827928777
2018-01-26,-0.0674808428181004,-0.047003536367847154,-0.020130212325624175,-0.06769104287110306,-0.012056723894418475,-0.02016012525173808,-0.044627436488288375,-0.05308801307143973,-0.050970030385889764,0.02685102017094021,-0.07657653734988212,-0.05407482618971038,-0.07015840546298513,-0.057727378774169225,-0.14147475209385219,-0.06057803815737017,-0.0014833366342518737,-0.05427508423511718,-0.05710686985559654,0.2821257827928777
2018-01-29,-0.11054292803417098,-0.12491071387989461,-0.06974267626167618,-0.08791462457232235,-0.055361525740798445,-0.02016012525173808,-0.12494548053794308,-0.07242242825977119,-0.08062774069195022,-0.029669054758473923,-0.10434700962882992,-0.09705866849812317,-0.12263216431477808,-0.08867927009465504,-0.1545852610897147,-0.0917352271295444,-0.0014833366342518737,-0.10897797784137886,-0.08685095380084551,0.2821257827928777
2018-01-30,-0.04122469542209117,-0.07951576132440241,-0.04140509930650271,-0.057583961275786244,-0.04902459744768928,-0.02016012525173808,-0.08247067318417667,-0.08048138708841579,-0.05723580108653881,-0.13545019019968807,-0.07074694816533977,-0.07733741115576898,-0.09881255558200319,-0.08945744293154156,-0.1348427351238537,-0.06128592730579996,-0.0014833366342518737,-0.05977128256713904,-0.06214589288599903,0.2821257827928777
2018-01-31,0.012398201706422363,-0.04721405570860693,-0.0336459498234154,-0.06203257896472003,0.00047909384013777867,-0.02016012525173808,-0.012488143267152196,-0.08478239827879719,-0.04025583280284106,-0.09909649621982908,-0.03496859737123659,-0.050231377215947504,-0.059826999325931496,-0.0585592249234419,-0.10516043592241742,-0.05994447260217761,-0.0014833366342518737,-0.04800013797639391,-0.0840153059033022,0.2821257827928777
2018-02-01,-0.06995117987253785,-0.0693934890628718,-0.030042573494375446,-0.10410886338326897,-0.0017532203060959262,-0.02016012525173808,-0.06520139183791773,-0.11412654348184548,-0.03850817322089428,-0.13183770074315593,-0.0844173118957614,-0.10265027015521344,-0.10480780628088926,-0.08959657194165205,-0.0667644930301936,-0.09261930873052382,-0.0014833366342518737,-0.0908941477184233,-0.103333330131123,0.2821257827928777
2018-02-02,-0.034180130786992,-0.0752152265835404,-0.06591380130959434,-0.08193978734250429,-0.012363492356749717,-0.02016012525173808,-0.0299308623725425,-0.056065045804102986,-0.01657872912253744,-0.18899423358304102,-0.04892855221974468,-0.06101981603428808,-0.06291376446556285,-0.0650852333928813,-0.00795709059144345,-0.059910884014009014,-0.0014833366342518737,-0.06926600303073993,-0.10325486817964658,0.2821257827928777
2018-02-05,0.021857758835975183,0.0006862221270864666,0.009135312869849699,-0.03622436138267382,0.03545334499207309,-0.02016012525173808,0.022333954624878416,-0.011860232814003613,0.021739996494872127,-0.13483095220013208,0.016505613097850258,-0.0009207726783939663,-0.016131422975538712,-0.017348381792666512,0.02365791680963536,-0.009713410170703263,-0.0014833366342518737,-0.0002885315666008026,-0.04832086324095952,0.2821257827928777
2018-02-06,0.005917649332141117,-0.004027509261757878,-0.007021405980756068,-0.048851740319757475,0.04761648227447646,-0.02016012525173808,0.005087819139471428,-0.01369601557632949,0.012974607626014656,-0.012679923555019457,-0.009295748968029649,-0.014286605880376335,-0.023087874179046786,-0.010148886556015757,0.012439964281727,-0.030974685527546342,-0.0014833366342518737,-0.009683967659582127,-0.0665194860193914,0.2821257827928777
2018-02-07,-0.004764159621519326,0.019016059072433755,0.01580366951677359,-0.09899412495298243,0.04251311333363894,-0.02016012525173808,-0.011423476573484415,-0.007915614486649236,0.021689227446131554,-0.001777292318673851,0.004261332177657451,-0.013405416777867885,0.011447552061494726,-0.017693323791796,0.016673647098122135,0.00821870748482656,-0.0014833366342518737,0.005985393758459079,-0.013208956236409719,0.2821257827928777
2018-02-08,0.05749641856684651,0.0663057166274994,0.02562296822651966,-0.04061622587761793,0.09561475214663595,-0.02016012525173808,0.04169088307085467,0.04765978062642562,0.03103153164671646,0.03951656800199643,0.042035167826337094,0.03781642534564433,0.05748092431329255,0.02276133273369929,0.06077012371285573,0.04894015753264558,-0.0014833366342518737,0.060011970833032446,0.005554293968943469,0.2821257827928777
2018-02-09,0.0635272095410997,0.06407121034523211,0.037447655138935776,-0.08189904185476404,0.09516534549782918,-0.02016012525173808,0.01724810743562788,0.024289076890420702,0.032621838176875695,0.09643775169726254,0.009403332344461113,0.02756365178815212,0.042728174978106104,0.02555028847096663,0.035125780388682415,0.04302513777796868,-0.0014833366342518737,0.05965994364860494,0.02357831258310661,0.2821257827928777
2018-02-12,0.05264140975437126,0.05286469543619443,0.014683579548766534,-0.09668494063394295,0.0642314862554132,-0.02016012525173808,0.009932934370563196,0.010112200079244182,0.028806507221628586,0.1141642804409484,-0.012173446031508828,0.004595215279183051,0.024320410117152136,-0.00815135015535029,0.01025052845997143,0.016058842873840184,-0.0014833366342518737,0.03821036622836527,-0.0010108485958570945,0.2821257827928777
2018-02-13,0.052673574637426945,0.043754484301436136,0.02119608631865333,-0.10252877544144923,0.040803193737461996,-0.02016012525173808,-0.001238517515258053,0.010619698610990547,0.020093024861252307,0.02002832970510182,0.012138676352944966,-0.00038477831492755854,0.024845037893618915,-0.006395616252261593,0.027145570887193493,0.015312752372224736,-0.0014833366342518737,0.023197713240430407,0.0027879944984254834,0.2821257827928777
2018-02-14,0.03885341639584716,0.016189462896635476,0.005954094199400739,-0.03880736001729446,0.008987835585049453,-0.02016012525173808,-0.030022841776825793,-0.007978679742485006,0.010486528137688023,0.007384467270075579,-0.010687641466029962,0.0018490776444686219,0.00207490861794124,-0.006028987454959722,0.04352707989025806,-0.0037488033352897077,-0.0014833366342518737,0.015508511697710059,-0.0002508486448244973,0.2821257827928777
2018-02-15,0.03295832657330244,0.01658274679583016,-0.0002941669406193448,-0.0222922162229251,-0.01504427755756943,-0.02016012525173808,-0.007878997194469939,-0.009615516012617675,0.004621845242010814,0.004426677146466496,0.0007094876986073473,0.0060021106819752035,0.00931327733173326,-0.020206578384140528,0.04494088254388018,-0.015696923118183825,-0.0014833366342518737,0.015284719008465508,0.010269440100194593,0.2821257827928777
2018-02-16,0.024487012836689637,0.02661061247580676,0.007633694287342951,-0.006393042108006064,-0.004796809206772501,-0.02016012525173808,0.01341687379747647,-0.010085595001657843,-0.0014428969116546675,0.026051505947560116,0.04916719150956972,-0.0017609156899256462,0.01520581651373032,-0.004094463797026826,0.05001984830004025,-0.010177003475890345,-0.0014833366342518737,0.022632110823612273,0.013934011840694982,0.2821257827928777
2018-02-20,0.002370434642512187,0.015240470675783158,0.006223205672480692,0.00917673763078497,0.007249245379403746,-0.02016012525173808,-0.007191535488645151,-0.022115157709074573,-0.0049120031481253434,-0.03032762313669224,0.022088498276973123,0.012477270535041107,0.01472019461585461,-0.0047403296454859856,0.0316566932324287,-0.009651555898646969,-0.0014833366342518737,0.0217010086145919,0.006803537973717688,0.2821257827928777
2018-02-21,-0.017798112720093684,0.007318458059764943,-0.019099601453697712,0.01005063025581343,-0.004972384599069457,-0.02016012525173808,-0.024590585450951608,-0.041335821134452555,-0.006916188273252466,0.026343061115180255,0.0341853846076261,0.006152170914160315,-0.006857788968314793,-0.006067787709020944,-0.0009706518707255363,-0.018307793783316484,-0.0014833366342518737,0.015263317640517027,-0.006602468994607147,0.2821257827928777
2018-02-22,-0.03215486910548382,0.0045935032931918585,-0.021602810397149508,-0.008674824973206263,-0.0037986826315821176,-0.02016012525173808,-0.023833654021623296,-0.06623104335459562,-0.01654284639921455,0.02384526208465676,0.057078797386336255,-0.014069476987670804,-0.008979151869243474,-0.016071170682955493,-0.05461187029582293,-0.033415907387086996,-0.0014833366342518737,-0.0030823520169969143,-0.016700832211327565,0.2821257827928777
2018-02-23,-0.031740636685754,-0.008554092174319017,-0.025310179952836798,-0.02007866612728293,-0.02654514223668336,-0.02016012525173808,-0.02782110914965319,-0.08235100283604035,-0.016972613896039768,0.01316388089082876,0.09078669298066977,-0.01815444813205591,-0.01949030222071535,-0.009337962987066017,-0.061169580534568446,-0.02708330118399882,-0.0014833366342518737,-0.008586061101073295,-0.021918221705883312,0.2821257827928777
2018-02-26,-0.04958872305897355,0.008610178877417773,-0.008517927254265256,-0.010607411723039029,-0.026727612012274804,-0.02016012525173808,-0.048472585318862116,-0.0655674503898549,-0.005963589832094218,0.0043245768275084195,0.08157049608025835,-0.01741436865465662,-0.03141866558439155,-0.030058267894368385,-0.07008083566308931,-0.02043295053687455,-0.0014833366342518737,-0.026500701145730332,-0.014184546169796697,0.2821257827928777
2018-02-27,-0.031786771184801665,0.024247449962436995,-0.0020702888886767745,-0.014303795445587575,-0.03555994424839515,-0.02016012525173808,-0.013026226046750189,-0.03134474634164608,0.011438032485359795,0.06201289442689095,0.09984857278434855,-0.026551120687959617,-0.01937319008172711,-0.007704906420132662,-0.03913704576638066,-0.0004146596234333444,-0.0014833366342518737,-0.025317580628246183,-0.008068707973819755,0.2821257827928777
2018-02-28,-0.009629178616033407,0.020253813038816126,0.015545981664462971,-0.015518180391708825,-0.0015117894637910467,-0.02016012525173808,0.015877415791914373,-0.010606321804104812,0.025826971645741104,0.050267679919332675,0.06440992954341906,-0.0064886083139859,0.005438462771975239,0.004600256083574283,-0.016649160592658863,0.017552602939063355,-0.0014833366342518737,-0.010520518083085406,0.0164249800873586,0.2821257827928777
2018-03-01,0.027465474782348842,0.020894249534979537,0.024270602193569246,0.008253419814423957,0.016007759659738774,-0.02016012525173808,0.03223621671347132,0.01322645358338903,0.0421886556173221,0.03639845802579922,0.05271313809253275,0.03686703727587659,0.030763573241984865,0.019546801632315702,0.015406290592117955,0.03547188423186398,-0.0014833366342518737,0.024124290811178728,0.020457869390697603,0.2821257827928777
2018-03-02,0.03627768028934675,0.03200855793872304,0.018820446248692058,-0.0030013820570609084,0.02610318818004398,-0.02016012525173808,0.02547022835033097,0.030063432484424002,0.030989099120369623,0.061700983341655746,0.0186081705494896,0.037930139877041746,0.030351620587441452,0.014246848528646439,0.002755997824782863,0.0324594289504887,-0.0014833366342518737,0.022553143814904697,0.028376149877751278,0.2821257827928777
2018-03-05,0.02256909014468622,-0.004374841586946232,-0.0014761669081577722,-0.02487565237964251,0.0093840482082852,-0.02016012525173808,0.03950683797911925,0.023716623094507838,0.023378732199411,0.059744340288329756,-0.015277176216106803,0.021645409916431824,0.01709863300490788,0.01749315411306629,0.0007866532017266614,0.019449881302550764,-0.0014833366342518737,0.01347464970425305,0.018622453921127047,0.2821257827928777
2018-03-06,0.04430735931963525,-0.003157010860697085,0.0011836538209797354,-0.0096273564158178,0.018313217611176213,-0.02016012525173808,0.029808385187525488,-0.0064814553665284436,0.0054011415284414,0.0005618106200961925,-0.027806531331582285,0.046700867015704084,0.02507492464755856,0.019513700450623173,-0.005547801947710873,0.00891384745455781,-0.0014833366342518737,0.02395826270694723,0.02252937998820137,0.2821257827928777
2018-03-07,0.036124790851009614,0.016080701027949118,0.0038490402234589993,0.004138443305473416,0.007986071360646108,-0.02016012525173808,0.013781491344396102,-0.0051128497487784585,-0.004033644127046543,0.0011296503799353985,-0.015554413813544166,0.02510066983588466,0.013467572674022321,0.01474661245456721,-0.006738094647004811,0.004997945687734706,-0.0014833366342518737,0.011621496239137219,0.013690239707166985,0.2821257827928777
2018-03-08,-0.017936085033791294,0.013743633116822807,0.0011836538209797354,0.007035537916927126,-0.0075189396334351954,-0.02016012525173808,3.4760591908877814e-05,0.004681552100648023,-0.01612065296097409,-0.04418734683273806,-0.03328204315783223,0.007543680494740634,-0.0017761438266266083,0.0176151788946024,-0.012425135322500669,-0.006700507325675176,-0.0014833366342518737,0.0021894916041760304,0.01365624735780413,0.2821257827928777
2018-03-09,-0.04790624421524381,-0.015079147663707104,0.02339991529663532,0.0052987260920547286,-0.019625722659204925,-0.02016012525173808,-0.0051618873011625155,-0.016799383094325382,-0.0021434806563584985,-0.08314400028147473,-0.05152753635099483,-0.0008975361199112797,0.010993336606960113,0.018272526494404584,-0.008489045990474953,-0.008494379729849122,-0.0014833366342518737,0.0002717880128138006,0.014013664135089865,0.2821257827928777
2018-03-12,-0.05445709969586421,-0.036309134272079824,0.02104725342265734,-0.005481228222880219,-0.02067170091821602,-0.02016012525173808,-0.041996159467163174,-0.04367921198282021,-0.020392522700751314,-0.07335779922384056,-0.062189383433047585,-0.018184262927068318,-0.00392972732550767,-0.0045673755983606235,-0.008489045990474953,-0.020471099648726288,-0.0014833366342518737,-0.007677425731050125,0.0024569593429975,0.2821257827928777
2018-03-13,-0.061120273881575926,-0.041536167992139994,0.027702688017148702,-0.012648494025986778,-0.0037563817706933733,-0.02016012525173808,-0.05347944964361062,-0.020648439205876556,-0.010015176188554076,-0.01072853507000815,-0.04561490379179656,-0.023649330350558273,-0.009903646820275114,-0.00456508465688632,0.003767774335325047,-0.011246881699674027,-0.0014833366342518737,-0.01149439944550057,-0.002974997431087534,0.2821257827928777
2018-03-14,-0.05611032845483521,-0.04826799265592907,0.022499149971828558,-0.0299483937985201,-0.007986071360646108,-0.02016012525173808,-0.05146975761196071,-0.024529376526501334,-0.009476403678961631,-0.02979312079462826,-0.050228165489238474,-0.008576370231923036,-0.0031901323221319444,-0.002009190017924656,-0.0007956476442765315,-0.014205490523861108,-0.0014833366342518737,-0.0022028507780360584,-0.01343970537806527,0.2821257827928777
2018-03-15,-0.158336150961774,-0.07476903779101018,0.019036899759615533,-0.053038788855903185,-0.03533414369280141,-0.02016012525173808,-0.0508231610916523,-0.04440925073512947,-0.02107637589783362,-0.05506519671983545,-0.06369830763917639,-0.04362528272126909,-0.02859549985022447,-0.0206646146789784,-0.023695675623498058,-0.023874051831196397,-0.0014833366342518737,-0.02715609314108125,-0.028008777028682985,0.2821257827928777
2018-03-16,-0.15420938440092957,-0.10527798815621292,-0.012216576880936802,-0.10045862265378247,-0.07060290934881674,-0.02016012525173808,-0.09050627113788234,-0.04229371964545514,0.00374831029798095,-0.0700963176696745,-0.0750351826268818,-0.06633519770428098,-0.07384981814136271,-0.04144340192483087,-0.025718134746941068,-0.04358794345869921,-0.0014833366342518737,-0.06428477217843209,-0.04060816278340784,0.2821257827928777
2018-03-19,-0.1619468582801753,-0.04115289425395385,0.005480918174840976,-0.03721813013023478,-0.041250793683879294,-0.02016012525173808,-0.02147774132824498,-0.014994250971462009,0.014532253828836605,-0.11679928694393071,-0.024880320151897894,-0.02212585908435205,-0.032925204974562305,-0.010858719354154722,-0.0038916043772272424,-0.01926597993054635,-0.0014833366342518737,-0.036153611632788074,-0.018826411285952194,0.2821257827928777
2018-03-20,-0.20238861678138953,-0.06163085241614308,-0.00288054381552616,-0.05331263509518447,-0.06242343134266992,-0.02016012525173808,-0.03721545122674641,-0.03768558054793836,0.043386852124633,-0.11923879325075193,-0.04563793887446366,-0.03095983675281566,-0.035191637051842584,-0.01642257803485281,-0.02586045249008828,-0.023510185858389043,-0.0014833366342518737,-0.037009979010082183,-0.02361316840448513,0.2821257827928777
2018-03-21,-0.17634588759986336,-0.06325089724324595,0.014912761571374222,-0.01992381128831955,-0.05488297784275886,-0.02016012525173808,-0.022609599922386536,0.003813173432408501,0.06884785582260644,-0.1749627839520005,-0.034944155361134044,-0.02892266359748774,-0.015845804880640912,0.007287440964463432,-0.009035659620266756,0.0020944941321694444,-0.0014833366342518737,-0.027108085189008424,0.0012519558872514658,0.2821257827928777
2018-03-22,-0.03580138521615517,-0.0323204699279227,0.01440125846866902,0.007073356342770509,-0.011006398670797779,-0.02016012525173808,-0.0023848842035851803,0.034552403969569045,0.07767785357116175,-0.1003412013170073,0.004234266426504263,0.006026490505147919,0.010916373205672514,0.006446290806605859,0.014521112450132545,0.012070087612577218,-0.0014833366342518737,-0.0030948177869576377,0.01635049623475604,0.2821257827928777
2018-03-23,-0.0635400655052818,-0.020150785703811458,0.015103286545532946,0.025655118550210076,-0.0009673623650385821,-0.02016012525173808,0.004110508646564703,0.011713207335353637,0.03750261577523295,-0.0563344521841076,-0.004338363006469503,-0.0043259629971244,0.012495190696685476,-0.0026245910890372315,-0.001651195252066806,0.013025821364870183,-0.0014833366342518737,0.016106128335978465,0.0035532385968708446,0.2821257827928777
2018-03-26,-0.05047603951727897,-0.04059840971560025,0.013146976498917606,-0.0064337812492212265,-0.009986503030594562,-0.02016012525173808,-0.02398150918658004,0.002919745625851178,0.048242754306939695,-0.01719052110146224,-0.023363889205471278,0.007507910571189491,0.01769491805877088,0.0009246722455937828,-0.008510730937669297,0.005506917705000447,-0.0014833366342518737,0.01810003038942387,-0.011569563030939367,0.2821257827928777
2018-03-27,0.010056975558073056,0.013752338260715646,0.01573963896249042,0.026938120684779854,0.009091913141262786,-0.02016012525173808,0.017256551891581928,0.013206414580526182,0.039080381407146536,-0.03647427558801963,0.004301043674320937,0.024844075781635055,0.03812216308697458,0.014590855914428325,0.0059542194780410895,0.017962294528388156,-0.0014833366342518737,0.03148975364219053,0.019134515484110715,0.2821257827928777
2018-03-28,-0.022094411451740292,0.008994011124714874,0.006242959309398,-0.02548571657136023,0.0022076174607867927,-0.02016012525173808,0.0005347661650301205,-0.026025582268947023,0.012115355725228483,0.03538984479605167,0.009203545373420496,0.0252569840128114,0.020690926624265416,-0.010217205860481915,-0.006126249318900712,-0.0023412007433405435,-0.0014833366342518737,0.012107457423800039,0.006485537696968802,0.2821257827928777
2018-03-29,-0.05282351671711272,-0.013821141666008785,0.012785842945624903,-0.06086893186884801,-0.031818800669254355,-0.02016012525173808,-0.026614576560753278,-0.04732911259782391,0.021773049727173532,0.003714358861048428,-0.039502457490713905,-0.00038988850428101074,-0.006743395827287557,-0.020588543842013696,-0.013903378711312087,-0.008072098620490742,-0.0014833366342518737,-0.009057317747364735,0.00174500810402467,0.2821257827928777
2018-04-02,-0.010772713723748772,0.021271605178745823,0.03428587008288142,-0.03573929904953754,-0.018450009294035397,-0.02016012525173808,0.008983194545829853,0.0029070142957325906,0.03639533788510052,0.02495554535627731,-0.011661928398920107,0.03873886893824796,0.02143317226779562,0.05283143335162288,0.027103043165913387,0.018424514340789067,-0.0014833366342518737,0.011629720308557356,0.031423911548684735,0.2821257827928777
2018-04-03,0.032900359383797984,0.028769943550392973,0.040889997279494494,-0.005229857958585882,-0.018795431234019055,-0.02016012525173808,0.017073849355733195,0.014471811319128669,0.04236858178471081,0.040835332515942735,-0.007189131075822086,0.01469460552164037,0.021434918914529533,0.04341446026646523,0.0257145174077249,0.021607014501645594,-0.0014833366342518737,0.007538886491206043,0.041863886055918176,0.2821257827928777
2018-04-04,0.0075034990362796705,-0.006417333207906495,0.0340529338554596,-0.023812874493104097,-0.03910573745604129,-0.02016012525173808,-0.014292469155249954,0.0,0.01615151900670453,0.036794027107894145,-0.014409457853966856,-0.005998952791610002,0.0016525706275745122,0.029982409640158636,0.02126676886318002,0.0002472250291454259,-0.0014833366342518737,-0.009454928536368978,0.01632480240119749,0.2821257827928777
2018-04-05,0.009328649121560062,-0.005714284536800562,0.02817097963901194,0.009240858339696345,-0.057300204554248335,-0.02016012525173808,0.006262174230756479,0.026976485270977513,0.01888708854459198,0.0438265086421219,-0.030045115616541995,-0.0021443904504243605,0.008485661347525486,0.0397283100579755,0.023282915695560735,0.004676816729710431,-0.0014833366342518737,0.016377794869589124,0.017498866664155344,0.2821257827928777
2018-04-06,0.03288182024706909,0.01966979227561172,0.02509192662055293,0.029598446323935157,-0.03731701217760719,-0.02016012525173808,0.02435682907724601,0.03355530923152372,0.016147506225878683,0.07716072268786789,0.003656325227358259,0.019480901358112312,0.036664815730208744,0.06896786859042026,0.011870765361468028,0.010419373289731304,-0.0014833366342518737,0.032174830476806804,0.010160013143963198,0.2821257827928777
2018-04-09,0.03346483104384301,0.010322731552723674,-0.004186987273718579,0.021474795683077197,-0.11184840002437424,-0.02016012525173808,0.011987633387528618,0.013455271290701898,0.004457546542701252,0.07072210893264774,-0.02750079474535827,0.017455575861046846,0.035314142737957965,0.04338293802945614,-0.012746697203561919,0.0012326560775921536,-0.0014833366342518737,0.029728732856719287,0.0004909091739615512,0.2821257827928777
2018-04-10,0.009984273750034411,0.010057481004213997,-0.02288175801687853,-0.0012833926729118872,-0.1557856200714709,-0.02016012525173808,0.0059804416520021775,0.016152503454854195,-0.011535154021625527,0.04353282569445449,-0.01453512601876783,0.0022238374507583814,0.008797168835731561,0.04803968064597708,-0.02368165566641256,-0.0010997625005684242,-0.0014833366342518737,0.01051469475215816,-0.006327808275135904,0.2821257827928777
2018-04-11,0.017540598981409694,0.015539005213129009,-0.012704012256767871,0.0076402326143556465,-0.14034365006802618,-0.02016012525173808,0.017999396776019694,0.01829602069272518,-0.0032096144460251885,0.05836538803683622,0.01512452610948678,-0.014843969923494349,0.012496196314494057,0.047263705046101556,-0.024752771505761384,0.009716530138521584,-0.0014833366342518737,0.019369333260591315,-0.002456245452731931,0.2821257827928777
2018-04-12,0.009614864906496656,0.01110652208677898,-0.026757644465887243,-0.005323798614374375,-0.13110622309199238,-0.02016012525173808,-0.011353801971980104,-0.013879079949260742,-0.018385649245193925,0.07339918133055301,0.004347794176000175,-0.022328205704014614,0.005784780073590845,0.03293763151021034,-0.04733037500801318,-0.030418524210980458,-0.0014833366342518737,0.005765519911633543,-0.01899174858591346,0.2821257827928777
2018-04-13,0.008349893319913981,0.00046633036163523656,-0.0273528010231745,-0.0089704642651105,-0.13643431566099684,-0.02016012525173808,-0.020414146001058953,-0.007199444147215406,-0.014396068467266598,0.027086946093666686,0.0007296774448160015,-0.030785990694926824,-0.008313457640446664,0.02862259778873888,-0.039847590536354005,-0.03977367000913645,-0.0014833366342518737,0.008499155239984013,-0.014903582486573086,0.2821257827928777
2018-04-16,0.006136606988691895,0.018958091832425694,-0.006454258808422875,-0.014586494543839201,-0.06060168729190796,-0.02016012525173808,-0.009145992115587198,-0.013939220533872643,-0.0034652746774201937,0.009143594394041443,0.04925649239050145,-0.0381343252954629,0.0009979287987516017,0.02691493979599313,-0.040940941433333045,-0.04497835732290323,-0.0014833366342518737,0.007363670968416169,-0.01982714387598561,0.2821257827928777
2018-04-17,-0.024115776558245372,-0.016954597803370497,-0.02085168662561676,-0.009869148745505818,-0.015390894742872696,-0.02016012525173808,-0.03711889730394713,-0.04432325884220223,0.0032038519535704246,0.026313295491644517,0.008020503011884728,-0.03389079647661131,0.0021247721095569716,0.013740113519133068,-0.044857901070077144,-0.06035732055897647,-0.0014833366342518737,0.019894523610906045,-0.029985987624675303,0.2821257827928777
